date,Nifty50,NiftyNext50,NiftyMidcap100
09-10-2024,10.666,13.624,17.196
10-10-2024,10.679,13.584,17.12
11-10-2024,10.651,13.615,17.247
14-10-2024,10.787,13.701,17.363
15-10-2024,10.728,13.766,17.422
16-10-2024,10.657,13.715,17.357
17-10-2024,10.474,13.185,16.903
18-10-2024,10.56,13.273,16.988
21-10-2024,10.5,12.959,16.541
22-10-2024,10.244,12.293,15.849
23-10-2024,10.214,12.207,16.014
24-10-2024,10.184,12.189,15.93
25-10-2024,10.003,11.841,15.436
28-10-2024,10.134,11.94,15.647
29-10-2024,10.24,12.099,15.884
30-10-2024,10.135,12.014,15.925
31-10-2024,10.023,11.902,15.821
01-11-2024,10.105,12.056,15.997
04-11-2024,9.85,11.748,15.67
05-11-2024,10.03,11.867,15.822
06-11-2024,10.254,12.365,16.393
07-11-2024,10.018,12.131,16.279
08-11-2024,9.976,11.859,15.931
11-11-2024,9.97,11.922,15.701
12-11-2024,9.757,11.444,15.427
13-11-2024,9.489,11.022,14.757
14-11-2024,9.467,11.118,14.868
18-11-2024,9.402,11.138,14.869
19-11-2024,9.455,11.233,15.101
21-11-2024,9.316,10.917,15.026
22-11-2024,9.777,11.309,15.316
25-11-2024,10.037,11.724,15.723
26-11-2024,10.014,11.78,15.729
27-11-2024,10.061,11.988,15.894
28-11-2024,9.681,12.01,15.907
29-11-2024,9.859,12.158,15.949
02-12-2024,9.978,12.295,16.229
03-12-2024,10.127,12.522,16.463
04-12-2024,10.136,12.633,16.741
05-12-2024,10.334,12.709,16.892
06-12-2024,10.309,12.883,17.013
09-12-2024,10.261,12.778,17.149
10-12-2024,10.253,12.9,17.211
11-12-2024,10.279,12.961,17.284
12-12-2024,10.203,12.896,17.159
13-12-2024,10.384,12.859,17.145
16-12-2024,10.301,12.919,17.353
17-12-2024,10.005,12.616,17.196
18-12-2024,9.8,12.322,17.022
19-12-2024,9.537,12.126,16.945
20-12-2024,9.221,11.524,16.186
23-12-2024,9.356,11.582,16.272
24-12-2024,9.335,11.572,16.255
26-12-2024,9.353,11.669,16.287
27-12-2024,9.405,11.478,16.22
30-12-2024,9.268,11.323,16.316
31-12-2024,9.268,11.3,16.321
02-01-2025,9.694,11.649,16.739
03-01-2025,9.544,11.677,16.657
06-01-2025,9.228,10.989,15.938
07-01-2025,9.303,10.971,16.169
08-01-2025,9.287,10.803,15.893
09-01-2025,9.155,10.538,15.652
10-01-2025,9.078,10.131,15.118
13-01-2025,8.724,9.261,14.108
14-01-2025,8.747,9.763,14.7
15-01-2025,8.777,9.937,14.802
16-01-2025,8.857,10.227,15.071
17-01-2025,8.769,10.38,15.128
20-01-2025,8.884,10.397,15.357
21-01-2025,8.625,9.864,14.772
22-01-2025,8.731,9.695,14.44
23-01-2025,8.771,9.894,14.894
24-01-2025,8.68,9.579,14.509
27-01-2025,8.467,9.026,13.834
28-01-2025,8.57,9.083,13.712
29-01-2025,8.737,9.468,14.259
30-01-2025,8.807,9.484,14.257
31-01-2025,9.016,9.777,14.716
03-02-2025,8.897,9.622,14.383
04-02-2025,9.203,9.924,14.763
05-02-2025,9.168,10.054,14.932
06-02-2025,9.093,9.905,14.619
07-02-2025,9.058,9.91,14.669
10-02-2025,8.914,9.546,14.145
11-02-2025,8.663,9.057,13.416
12-02-2025,8.642,9.056,13.356
13-02-2025,8.63,9.094,13.413
14-02-2025,8.548,8.659,12.849
17-02-2025,8.572,8.624,12.939
18-02-2025,8.561,8.625,12.893
19-02-2025,8.551,8.846,13.25
20-02-2025,8.535,9.123,13.543
21-02-2025,8.44,8.943,13.231
24-02-2025,8.244,8.72,13.014
25-02-2025,8.239,8.582,12.871
27-02-2025,8.237,8.411,12.611
28-02-2025,7.897,7.877,12.048
03-03-2025,7.893,8.06,12.08
04-03-2025,7.863,8.16,12.091
05-03-2025,8.069,8.622,12.625
06-03-2025,8.237,8.833,12.708
07-03-2025,8.243,8.751,12.635
10-03-2025,8.168,8.475,12.29
11-03-2025,8.199,8.57,12.438
12-03-2025,8.177,8.571,12.311
13-03-2025,8.117,8.476,12.145
17-03-2025,8.208,8.611,12.3
18-03-2025,8.471,9.101,12.785
19-03-2025,8.53,9.409,13.384
20-03-2025,8.759,9.521,13.534
21-03-2025,8.888,9.692,13.859
24-03-2025,9.137,9.937,14.169
25-03-2025,9.146,9.644,13.914
26-03-2025,8.999,9.568,13.765
27-03-2025,9.084,9.876,13.854
28-03-2025,9.025,9.751,13.777
01-04-2025,8.739,9.54,13.574
02-04-2025,8.874,9.764,13.953
03-04-2025,8.807,9.77,14.003
04-04-2025,8.528,9.257,13.305
07-04-2025,7.927,8.655,12.46
08-04-2025,8.229,9.05,12.933
09-04-2025,8.119,9.005,12.815
11-04-2025,8.466,9.259,13.239
15-04-2025,8.871,9.854,13.916
16-04-2025,8.959,9.987,14.087
17-04-2025,9.294,10.13,14.231
21-04-2025,9.515,10.491,14.837
22-04-2025,9.549,10.535,15.031
23-04-2025,9.68,10.677,15.327
24-04-2025,9.613,10.646,15.295
25-04-2025,9.446,10.149,14.651
28-04-2025,9.68,10.377,15.051
29-04-2025,9.686,10.33,15.119
30-04-2025,9.684,10.21,14.906
02-05-2025,9.694,10.185,14.713
05-05-2025,9.787,10.491,15.159
06-05-2025,9.721,9.995,14.589
07-05-2025,9.749,10.092,14.981
08-05-2025,9.635,9.662,14.494
09-05-2025,9.42,9.589,14.491
12-05-2025,10.162,10.388,15.5
13-05-2025,9.882,10.384,15.548
14-05-2025,9.953,10.533,15.831
15-05-2025,10.273,10.748,16.013
16-05-2025,10.239,11.015,16.257
19-05-2025,10.179,11.117,16.277
20-05-2025,9.967,10.729,15.853
21-05-2025,10.072,10.971,16.054
22-05-2025,9.907,10.901,15.918
23-05-2025,10.104,11.02,16.085
26-05-2025,10.224,11.107,16.26
27-05-2025,10.082,11.05,16.3
28-05-2025,10.023,10.989,16.294
29-05-2025,10.088,11.02,16.439
30-05-2025,10.021,10.915,16.422
02-06-2025,9.994,11.003,16.586
03-06-2025,9.853,10.887,16.467
04-06-2025,9.916,10.948,16.654
05-06-2025,10.021,11.036,16.828
06-06-2025,10.225,11.301,17.154
09-06-2025,10.306,11.568,17.46
10-06-2025,10.307,11.592,17.463
11-06-2025,10.337,11.545,17.328
12-06-2025,10.132,11.158,16.892
13-06-2025,9.995,10.984,16.794
16-06-2025,10.179,11.138,17.043
17-06-2025,10.104,10.989,16.864
18-06-2025,10.071,10.924,16.739
19-06-2025,10.056,10.629,16.302
20-06-2025,10.314,10.907,16.687
23-06-2025,10.2,10.921,16.784
24-06-2025,10.259,11.1,16.975
25-06-2025,10.421,11.2,17.095
26-06-2025,10.667,11.396,17.254
27-06-2025,10.739,11.527,17.326
30-06-2025,10.641,11.616,17.49
01-07-2025,10.661,11.595,17.494
02-07-2025,10.59,11.532,17.456
03-07-2025,10.551,11.415,17.464
04-07-2025,10.596,11.494,17.461
07-07-2025,10.596,11.531,17.386
08-07-2025,10.645,11.529,17.34
09-07-2025,10.608,11.516,17.305
10-07-2025,10.51,11.467,17.223
11-07-2025,10.344,11.293,16.985
14-07-2025,10.289,11.393,17.173
15-07-2025,10.381,11.531,17.431
16-07-2025,10.394,11.576,17.435
17-07-2025,10.313,11.526,17.388
18-07-2025,10.197,11.374,17.197
21-07-2025,10.296,11.461,17.365
22-07-2025,10.272,11.383,17.197
23-07-2025,10.401,11.417,17.29
24-07-2025,10.273,11.368,17.131
25-07-2025,10.091,11.036,16.693
28-07-2025,9.965,10.918,16.468
29-07-2025,10.078,11.109,16.682
30-07-2025,10.106,11.126,16.662
31-07-2025,10.035,11.02,16.413
01-08-2025,9.871,10.737,16.062
04-08-2025,9.999,10.964,16.428
05-08-2025,9.939,10.916,16.324
06-08-2025,9.878,10.734,16.114
07-08-2025,9.896,10.783,16.2
08-08-2025,9.708,10.525,15.77
11-08-2025,9.887,10.766,15.989
12-08-2025,9.808,10.747,15.918
13-08-2025,9.915,10.872,16.082
14-08-2025,9.925,10.837,16.001
18-08-2025,10.123,11.115,16.281
19-08-2025,10.207,11.274,16.535
20-08-2025,10.264,11.355,16.657
21-08-2025,10.291,11.295,16.555
22-08-2025,10.118,11.159,16.519
