Date,Nifty50,NiftyNext50,NiftyMidcap100
20-06-2017,9653.5,26684,18016.05078
21-06-2017,9633.599609,26687.09961,18045.84961
22-06-2017,9630,26497.09961,17907.90039
23-06-2017,9574.950195,26157.90039,17686.30078
27-06-2017,9511.400391,25968.19922,17455.59961
28-06-2017,9491.25,26040.15039,17522.94922
29-06-2017,9504.099609,26054.19922,17601.30078
30-06-2017,9520.900391,26254.5,17729.75
03-07-2017,9615,26588,17903.94922
04-07-2017,9613.299805,26547.90039,17866.90039
05-07-2017,9637.599609,26756.05078,18043.75
06-07-2017,9674.549805,26869.65039,18081.05078
07-07-2017,9665.799805,26872.40039,18104.19922
10-07-2017,9771.049805,27108.15039,18258.44922
11-07-2017,9786.049805,26929.44922,18098.69922
12-07-2017,9816.099609,27176.30078,18223.09961
13-07-2017,9891.700195,27405.19922,18277.15039
14-07-2017,9886.349609,27413.90039,18278.84961
17-07-2017,9915.950195,27452.15039,18311.09961
18-07-2017,9827.150391,27277.25,18216.59961
19-07-2017,9899.599609,27644.25,18344.19922
20-07-2017,9873.299805,27535.55078,18291.40039
21-07-2017,9915.25,27605.40039,18262.19922
24-07-2017,9966.400391,27634.80078,18303.80078
25-07-2017,9964.549805,27711.65039,18377.34961
26-07-2017,10020.65039,27735.59961,18429.25
27-07-2017,10020.5498,27583.25,18376.75
28-07-2017,10014.5,27759.55078,18468.90039
31-07-2017,10077.09961,27922.80078,18514.59961
01-08-2017,10114.65039,27872.94922,18513.44922
02-08-2017,10081.5,27729,18517.94922
03-08-2017,10013.65039,27785.30078,18317.55078
04-08-2017,10066.40039,28119.09961,18365.25
07-08-2017,10057.40039,28499.25,18570.44922
08-08-2017,9978.549805,28144.80078,18345.69922
09-08-2017,9908.049805,27652,18040
10-08-2017,9820.25,26895.05078,17462.84961
11-08-2017,9710.799805,26873.84961,17360.75
14-08-2017,9794.150391,27464.09961,17853.65039
16-08-2017,9897.299805,27734.30078,18088.69922
17-08-2017,9904.150391,27718.34961,18125.80078
18-08-2017,9837.400391,27657.05078,18044.5
21-08-2017,9754.349609,27217.59961,17781.55078
22-08-2017,9765.549805,27073.94922,17646.44922
23-08-2017,9852.5,27441.30078,17856.65039
24-08-2017,9857.049805,27679.19922,17963.94922
28-08-2017,9912.799805,27948.84961,18159.65039
29-08-2017,9796.049805,27647,17956.30078
30-08-2017,9884.400391,28066.80078,18211.40039
31-08-2017,9917.900391,28054.40039,18277.44922
01-09-2017,9974.400391,28338.34961,18505.25
05-09-2017,9952.200195,28338.69922,18557
06-09-2017,9916.200195,28377.15039,18563.30078
07-09-2017,9929.900391,28583.5,18619.25
08-09-2017,9934.799805,28377.15039,18573.94922
11-09-2017,10006.0498,28592.5,18734.84961
12-09-2017,10093.0498,28852.94922,18931.40039
13-09-2017,10079.2998,28753.5,18821.69922
14-09-2017,10086.59961,28851.75,18936.44922
15-09-2017,10085.40039,28781.44922,18951.94922
