date,Nifty50,NiftyNext50,NiftyMidcap100
20-08-2020,9.28,15.28,28.59
21-08-2020,8.71,14.93,27.97
24-08-2020,7.81,14.92,27.08
25-08-2020,7.76,14.81,26.64
26-08-2020,7.04,14.74,25.99
27-08-2020,6.95,14.26,25.84
28-08-2020,6.14,13.92,25.12
31-08-2020,8.56,19,30.27
01-09-2020,7.78,17.6,29.21
02-09-2020,7.17,16.29,27.31
03-09-2020,7.24,15.59,26.24
04-09-2020,9.07,17.76,28.39
07-09-2020,8.87,18.15,29.51
08-09-2020,9.23,18.96,31.39
09-09-2020,9.61,19.16,32.11
10-09-2020,7.97,18.01,30.5
11-09-2020,7.83,16.97,29.62
14-09-2020,8.06,17.11,26.3
15-09-2020,7.29,16,24.94
16-09-2020,6.53,15.46,24.52
17-09-2020,7.35,16.13,24.82
18-09-2020,7.45,15.85,24.9
21-09-2020,9.88,19.68,29.62
22-09-2020,10.84,21.1,31.65
23-09-2020,11.05,21.41,32.08
24-09-2020,14.41,24.22,35.49
25-09-2020,11.87,20.92,31.68
28-09-2020,10.11,18.26,27.85
29-09-2020,10.16,18.81,28.03
30-09-2020,9.91,18.07,27.96
01-10-2020,8.28,17.13,26.9
05-10-2020,7.47,16.83,27.03
06-10-2020,6,16.4,26.23
07-10-2020,5.31,16.69,26.88
08-10-2020,4.46,16.12,26.74
09-10-2020,3.76,16.45,27.14
12-10-2020,3.62,16.93,27.87
13-10-2020,3.58,17.42,28.49
14-10-2020,3.27,16.57,28.7
15-10-2020,5.84,18.56,30.92
16-10-2020,5.1,17.54,29.46
19-10-2020,4.12,16.58,28.47
20-10-2020,3.91,16.35,27.66
21-10-2020,3.56,16.62,27.34
22-10-2020,3.92,16.7,26.56
23-10-2020,3.62,16.36,25.57
26-10-2020,5.05,17.95,27.76
27-10-2020,3.98,16.23,26.22
28-10-2020,5.39,17.2,27.48
29-10-2020,5.93,16.68,28.03
30-10-2020,6.18,16.71,27.34
02-11-2020,5.94,16.3,26.83
03-11-2020,4.65,15.64,25.95
04-11-2020,3.81,14.87,25.13
05-11-2020,2,13.05,22.94
06-11-2020,0.81,12.65,22.07
09-11-2020,0,11.04,21.02
10-11-2020,0,11.81,20.68
11-11-2020,0,10.53,20.23
12-11-2020,0.46,9.88,19.52
13-11-2020,0.23,8.9,18.41
17-11-2020,0,7.51,16.51
18-11-2020,0,7.15,14.84
19-11-2020,1.3,7.91,15.58
20-11-2020,0.62,6.57,14.6
23-11-2020,0.09,5.62,13.12
24-11-2020,0,5.08,12.3
25-11-2020,1.53,6.7,14.18
26-11-2020,0.52,5.74,13.21
27-11-2020,0.66,5.23,10.23
01-12-2020,0,3.86,9.18
02-12-2020,0,2.99,8.65
03-12-2020,0,1.92,7.97
04-12-2020,0,1.53,7.6
07-12-2020,0,0.61,6.38
08-12-2020,0,0.65,6.32
09-12-2020,0,0.62,5.68
10-12-2020,0.38,0.22,6.57
11-12-2020,0.11,0,6.33
14-12-2020,0,0,5.64
15-12-2020,0,0.22,5.15
16-12-2020,0,0,3.95
17-12-2020,0,0.35,4.23
18-12-2020,0,0.19,4.49
21-12-2020,3.24,3.79,9.77
22-12-2020,2.19,2.31,8.85
23-12-2020,1.17,0.61,6.32
24-12-2020,0.08,0.23,6.13
28-12-2020,0,0,4.89
29-12-2020,0,0.06,5.01
30-12-2020,0,0,4.77
31-12-2020,0,0,4.27
04-01-2021,0,0,1.61
05-01-2021,0,0,0.92
06-01-2021,0.38,0.19,0.37
07-01-2021,0.44,0,0
08-01-2021,0,0,0
11-01-2021,0,0,0.24
12-01-2021,0,0.28,0
13-01-2021,0,0.89,0.6
14-01-2021,0,0.41,0.54
15-01-2021,1.12,2.01,1.62
18-01-2021,2.2,3.92,3.81
19-01-2021,0.51,2.17,1.46
20-01-2021,0,1.6,0.41
21-01-2021,0.37,2.51,1.65
22-01-2021,1.9,3.36,2.91
25-01-2021,2.85,4.17,3.89
27-01-2021,4.85,5.56,5.56
28-01-2021,5.99,5.98,6.19
29-01-2021,7.41,8.55,6.6
01-02-2021,2.55,5.5,3.19
02-02-2021,0,3.4,0.79
03-02-2021,0,2.9,0
04-02-2021,0,1.28,0
05-02-2021,0,1.98,1.1
08-02-2021,0,0.86,0
09-02-2021,0.04,0.91,0.08
10-02-2021,0.06,0.52,0
11-02-2021,0,0,0
12-02-2021,0.07,0,0.23
15-02-2021,0,0,0
16-02-2021,0.01,0,0
17-02-2021,0.7,0,0
18-02-2021,1.29,0,0
19-02-2021,2.22,1.35,1.65
22-02-2021,4.35,3.02,2.96
23-02-2021,4.13,2.3,1.93
24-02-2021,2.22,1.76,0.89
25-02-2021,1.44,1.09,0
26-02-2021,5.41,3.36,1.63
01-03-2021,3.75,2.39,0
02-03-2021,2.65,0.64,0
03-03-2021,0.45,0,0
04-03-2021,1.55,0,0
05-03-2021,2.52,1.47,2.2
08-03-2021,2.4,1.64,1.9
09-03-2021,1.43,2.43,2.43
10-03-2021,0.92,1.82,1.6
12-03-2021,1.89,2.78,2.04
15-03-2021,2.58,3.33,2.74
16-03-2021,2.71,2.85,2.33
17-03-2021,4.03,4.91,4.93
18-03-2021,5.2,6.19,6.39
19-03-2021,3.87,4.99,5.11
22-03-2021,3.92,3.97,4.26
23-03-2021,3.37,2.71,3.36
24-03-2021,5.26,4.28,5.46
25-03-2021,6.91,6.63,7.65
26-03-2021,5.57,5.34,6.01
30-03-2021,3.16,4.98,4.23
31-03-2021,4.25,4.69,3.86
01-04-2021,3.01,3.14,2.03
05-04-2021,4.62,4.09,3.4
06-04-2021,4.3,3.06,2.47
07-04-2021,3.34,2.05,1.13
08-04-2021,2.96,1.29,0.6
09-04-2021,3.23,1.18,0.42
12-04-2021,7.01,6.12,6.46
13-04-2021,5.58,5.03,4.64
15-04-2021,5.03,4.39,4.58
16-04-2021,4.77,3.28,3.57
19-04-2021,6.65,5.08,5.81
20-04-2021,7.12,4.61,5.5
22-04-2021,6.31,4.48,5.02
23-04-2021,6.79,4.35,4.75
26-04-2021,5.73,3.83,3.94
27-04-2021,4.52,3.03,2.33
28-04-2021,3.03,2.4,1.21
29-04-2021,2.82,2.44,1.33
30-04-2021,4.67,2.93,1.7
03-05-2021,4.65,2.05,1.42
04-05-2021,5.64,2.45,1.82
05-05-2021,4.77,0.79,0.81
06-05-2021,4.01,0.22,0
07-05-2021,3.32,0,0.38
10-05-2021,2.49,0,0
11-05-2021,3.12,0,0
12-05-2021,4.21,0,0.81
14-05-2021,4.34,1.45,2.5
17-05-2021,2.62,0.18,0.64
18-05-2021,1.37,0,0
19-05-2021,1.89,0,0.13
20-05-2021,2.74,0.06,0.22
21-05-2021,0.92,0,0
24-05-2021,0.77,0,0
25-05-2021,0.7,0.35,0.16
26-05-2021,0.09,0.48,0.07
27-05-2021,0,0.01,0
28-05-2021,0,0,0.04
31-05-2021,0,0,0
01-06-2021,0.05,0.11,0.1
02-06-2021,0.04,0,0
03-06-2021,0,0,0
04-06-2021,0.13,0,0
07-06-2021,0,0,0
08-06-2021,0.07,0,0
09-06-2021,0.74,0.93,0.73
10-06-2021,0.09,0,0
11-06-2021,0,0,0
14-06-2021,0,0.44,0.48
15-06-2021,0,0.12,0
16-06-2021,0.64,1.06,0.94
17-06-2021,1.13,2.01,2.2
18-06-2021,1.19,2.56,3.28
21-06-2021,0.78,1.67,2.47
22-06-2021,0.61,1.17,2.36
23-06-2021,1.16,2,2.58
24-06-2021,0.5,2.49,2.87
25-06-2021,0.06,1.79,1.75
28-06-2021,0.34,1.39,1.21
29-06-2021,0.77,1.59,1.72
30-06-2021,0.94,2.03,1.46
01-07-2021,1.21,1.69,1.79
02-07-2021,0.94,1.97,1.27
05-07-2021,0.22,1.34,0.74
06-07-2021,0.32,1.35,0.79
07-07-2021,0,0.92,0.13
08-07-2021,0.96,1.13,0.56
09-07-2021,1.21,0.96,0
12-07-2021,1.19,0.89,0
13-07-2021,0.43,1.08,0
14-07-2021,0.16,1.08,0
15-07-2021,0,0.75,0
16-07-2021,0.01,0.27,0
19-07-2021,1.09,0.92,0.82
20-07-2021,1.87,1.6,2.29
22-07-2021,0.63,0,1.14
23-07-2021,0.43,0.12,0.97
26-07-2021,0.63,0.02,1.01
27-07-2021,1.13,0.65,1.44
28-07-2021,1.37,0.47,1.96
29-07-2021,0.92,0.42,1.23
30-07-2021,1.02,0,0.13
02-08-2021,0.25,0,0
03-08-2021,0,0,0
04-08-2021,0,0.72,1.21
05-08-2021,0,0.94,1.2
06-08-2021,0.35,0.73,1.14
09-08-2021,0.22,1.2,1.89
10-08-2021,0.09,1.61,3.01
11-08-2021,0.08,1.84,3.14
12-08-2021,0,1.52,2.1
13-08-2021,0,1.4,2.41
16-08-2021,0,1.28,2.76
17-08-2021,0,0.75,2.42
18-08-2021,0.28,0.2,2.13
20-08-2021,1,1.7,4.21
23-08-2021,0.72,2.12,5.11
24-08-2021,0,1.14,3.63
25-08-2021,0,0.67,3.3
26-08-2021,0,0.37,3.1
27-08-2021,0,0,2.02
30-08-2021,0,0,0.08
31-08-2021,0,0,0
01-09-2021,0.33,0,0
02-09-2021,0,0,0
03-09-2021,0,0,0
06-09-2021,0,0.13,0
07-09-2021,0.09,0.48,0.25
08-09-2021,0.14,0,0
09-09-2021,0.05,0,0
13-09-2021,0.13,0,0
14-09-2021,0,0,0
15-09-2021,0,0,0
16-09-2021,0,0,0
17-09-2021,0.25,0.83,1.28
20-09-2021,1.34,2.74,3.51
21-09-2021,0.38,1.85,2.86
22-09-2021,0.47,1.3,1.17
23-09-2021,0,0.18,0
24-09-2021,0,1.03,0.79
27-09-2021,0,1.32,0.76
28-09-2021,0.6,2.05,1.43
29-09-2021,0.81,2.6,0.35
30-09-2021,1.34,2.67,0
01-10-2021,1.84,2.35,0
04-10-2021,0.93,0.82,0
05-10-2021,0.18,0.42,0
06-10-2021,1.18,1.39,0.92
07-10-2021,0.36,0.33,0
08-10-2021,0,0.56,0
11-10-2021,0,0.11,0
12-10-2021,0,0,0
13-10-2021,0,0,0
14-10-2021,0,0,0
18-10-2021,0,0,0
19-10-2021,0.32,1.41,2.22
20-10-2021,1.15,3.2,4.47
21-10-2021,1.64,3.97,4.88
22-10-2021,2,5.43,5.8
25-10-2021,1.94,6.37,7.63
26-10-2021,1.14,5.12,5.73
27-10-2021,1.46,4.58,5.65
28-10-2021,3.47,6.85,7.77
29-10-2021,4.56,6.23,7.93
01-11-2021,3.05,4.92,6
02-11-2021,3.29,4.88,5.13
03-11-2021,3.63,4.28,5.41
04-11-2021,3.13,3.73,4.59
08-11-2021,2.26,2.4,3.35
09-11-2021,2.4,2.02,2.17
10-11-2021,2.55,1.84,2.62
11-11-2021,3.38,2.28,3.47
12-11-2021,2.07,1.05,3
15-11-2021,2.03,0.78,2.67
16-11-2021,2.65,0.94,2.95
17-11-2021,3.23,1.05,3.64
18-11-2021,4.01,2.51,5.16
22-11-2021,6.09,4.45,8.42
23-11-2021,5.56,2.9,6.54
24-11-2021,6.1,3.45,6.97
25-11-2021,5.36,2.57,6.33
26-11-2021,8.52,5.76,9.91
29-11-2021,8.34,6.74,11.42
30-11-2021,8.8,7,10.91
01-12-2021,7.63,6.39,9.78
02-12-2021,6.18,5.35,8.54
03-12-2021,7.45,5.56,8.55
06-12-2021,9.25,7.64,10.12
07-12-2021,7.57,6.03,8.59
08-12-2021,5.77,4.67,6.88
09-12-2021,5.48,4.45,6.23
10-12-2021,5.52,4.05,5.39
13-12-2021,6.38,4.56,5.65
14-12-2021,6.65,4.21,5.85
15-12-2021,7.29,5.08,6.46
16-12-2021,7.12,5.45,7.2
17-12-2021,8.78,8.11,9.84
20-12-2021,11.21,11.26,14.03
21-12-2021,10.17,9.2,12.59
22-12-2021,8.97,7.72,10.88
23-12-2021,8.23,6.58,9.88
24-12-2021,8.66,7.71,11.05
27-12-2021,8.14,7.42,10.56
28-12-2021,7.22,6.46,9.27
29-12-2021,7.34,6.71,9.12
30-12-2021,7.4,7.53,9.53
31-12-2021,6.47,5.9,8.02
03-01-2022,4.83,5.07,6.81
04-01-2022,3.77,5.06,6.53
05-01-2022,3.08,4.55,6.36
06-01-2022,4.12,4.83,6.23
07-01-2022,3.73,4.39,5.7
10-01-2022,2.63,3.99,4.82
11-01-2022,2.33,4.03,4.73
12-01-2022,1.45,3.26,3.44
13-01-2022,1.2,2.8,2.77
14-01-2022,1.21,2.66,2.8
17-01-2022,0.92,2.28,2.63
18-01-2022,2.01,4.07,4.79
19-01-2022,3,4.15,4.85
20-01-2022,4.06,4.22,5.02
21-01-2022,4.88,5.99,7.59
24-01-2022,7.74,10.07,11.92
25-01-2022,6.94,9.05,10.81
27-01-2022,7.99,10.94,11.99
28-01-2022,8.04,10.03,10.33
31-01-2022,6.56,8.79,8.62
01-02-2022,5.12,6.93,7.43
02-02-2022,3.92,5.82,6.18
03-02-2022,5.22,6.37,7.21
04-02-2022,5.48,6.45,8.03
07-02-2022,7.34,7.17,9.15
08-02-2022,7.01,7.67,9.92
09-02-2022,5.8,6.47,8.68
10-02-2022,4.95,6.03,8.38
11-02-2022,6.34,7.59,10.61
14-02-2022,9.7,11.31,15.15
15-02-2022,6.48,8.68,11.95
16-02-2022,6.67,8.89,12.27
17-02-2022,6.78,8.66,12.61
18-02-2022,6.95,9.82,13.65
21-02-2022,7.38,11.28,15.08
22-02-2022,8.1,11.5,16.26
23-02-2022,8.29,10.57,15.52
24-02-2022,13.72,17.14,22.56
25-02-2022,10.92,12.87,17.64
28-02-2022,10.02,11.62,16.52
02-03-2022,11.27,11.59,16.54
03-03-2022,12,11.74,17.02
04-03-2022,13.74,14.51,19.51
07-03-2022,16.48,17.61,22.4
08-03-2022,15.38,15.86,20.91
09-03-2022,13.04,14.25,18.35
10-03-2022,11.34,12.08,17.28
11-03-2022,11.1,11.53,16.57
14-03-2022,9.52,11.94,16.33
15-03-2022,10.89,12.99,17.36
16-03-2022,8.85,10.49,15.04
17-03-2022,6.88,8.89,13.48
21-03-2022,7.94,10.38,13.8
22-03-2022,6.71,10.19,13.48
23-03-2022,7.14,9.95,12.86
24-03-2022,7.28,9.75,12.2
25-03-2022,7.72,9.7,12.33
28-03-2022,7.29,10.08,12.54
29-03-2022,6.65,9.55,12.07
30-03-2022,5.59,8.9,11.13
31-03-2022,5.8,8.74,10.75
01-04-2022,4.56,7.07,9.13
04-04-2022,2.35,5.43,7.38
05-04-2022,2.89,4.57,5.92
06-04-2022,3.76,4.19,5.3
07-04-2022,4.75,4.5,6.38
08-04-2022,3.9,2.91,5.35
11-04-2022,4.54,1.89,4.7
12-04-2022,5.4,3.06,6.75
13-04-2022,5.73,2.91,6.78
18-04-2022,7.59,3.28,7.91
19-04-2022,8.95,5.19,9.42
20-04-2022,7.82,4.67,8.61
21-04-2022,6.24,3.36,7.46
22-04-2022,7.6,4.13,8.47
25-04-2022,8.98,6.23,10.6
26-04-2022,7.42,3.8,8.83
27-04-2022,8.44,5.18,9.78
28-04-2022,7.14,3.76,9.13
29-04-2022,8.04,5.11,10.05
02-05-2022,8.25,5.49,10.71
04-05-2022,10.79,8.61,13.11
05-05-2022,10.76,8.45,12.99
06-05-2022,12.59,10.79,15.05
09-05-2022,13.34,12.97,17.13
10-05-2022,13.77,15.55,19.37
11-05-2022,14.29,15.69,19.8
12-05-2022,16.88,18.67,22.66
13-05-2022,17.08,19.2,21.41
16-05-2022,16.63,17.42,19.91
17-05-2022,13.64,14.5,16.72
18-05-2022,13.77,14.43,16.98
19-05-2022,16.87,17.65,20.58
20-05-2022,13.59,15.92,17.98
23-05-2022,13.95,16.93,18.4
24-05-2022,14.59,17.92,19.17
25-05-2022,15.3,19.96,22.16
26-05-2022,14.27,18.33,20.54
27-05-2022,12.99,17.53,18.9
30-05-2022,10.9,14.8,16.09
31-05-2022,11.41,14.69,16.25
01-06-2022,11.83,15.78,16.2
02-06-2022,11.12,15.17,15.42
03-06-2022,11.41,16.86,17.35
06-06-2022,11.51,17.2,17.48
07-06-2022,12.55,18.19,18.27
08-06-2022,12.97,18.56,18.84
09-06-2022,12.13,17.64,18.27
10-06-2022,14.04,18.72,19.25
13-06-2022,17.13,21.35,22.81
14-06-2022,17.45,20.98,23.09
15-06-2022,17.75,20.71,22.66
16-06-2022,20.29,23.27,25.61
17-06-2022,20.82,25.34,27.08
20-06-2022,20.37,26.27,30.02
21-06-2022,18.15,22.89,25.54
22-06-2022,19.88,25.18,27.62
23-06-2022,18.77,23.7,26.09
24-06-2022,17.69,22.1,24.33
27-06-2022,16.71,21.22,23.1
28-06-2022,16.57,21.04,22.75
29-06-2022,16.95,21.89,23.29
30-06-2022,17.09,22.47,24.32
01-07-2022,17.3,21.16,23.69
04-07-2022,16.68,19.94,22.84
05-07-2022,16.86,19.84,23.17
06-07-2022,15.56,17.85,20.88
07-07-2022,14.53,16.84,19.27
08-07-2022,13.91,16.5,18.94
11-07-2022,13.94,14.7,17.83
12-07-2022,15.06,15.08,18.37
13-07-2022,15.72,15.12,18.17
14-07-2022,15.93,15.25,18.28
15-07-2022,15.13,14.8,17.37
18-07-2022,13.51,13.28,15.75
19-07-2022,13.07,12.73,14.98
20-07-2022,11.84,12.53,14.76
21-07-2022,11.27,10.9,13.2
22-07-2022,10.51,11.31,13.21
25-07-2022,11.1,11.43,13.31
26-07-2022,12.09,12.86,14.75
27-07-2022,11.03,11.94,13.49
28-07-2022,9.14,10.67,12.54
29-07-2022,7.69,9.29,10.97
01-08-2022,6.56,7.73,9.15
02-08-2022,6.52,7.28,8.79
03-08-2022,6.26,7.69,9.55
04-08-2022,6.3,7.15,8.92
05-08-2022,6.21,7.25,8.68
08-08-2022,5.43,6.72,8.29
10-08-2022,5.37,7.09,8.46
11-08-2022,4.63,6.21,7.52
12-08-2022,4.4,5.91,6.75
16-08-2022,3.66,4.27,5.22
17-08-2022,2.97,3.22,4.72
18-08-2022,2.9,2.6,4.53
19-08-2022,4.05,3.65,6.06
22-08-2022,5.64,5.6,8.25
23-08-2022,5.12,5.09,7
24-08-2022,4.95,4.46,6.21
25-08-2022,5.45,4.44,6.28
26-08-2022,5.23,3.9,5.69
29-08-2022,6.72,4.52,6.58
30-08-2022,4.04,2.29,4.46
01-09-2022,5.33,2.27,4.34
02-09-2022,5.35,2.46,4.72
05-09-2022,4.59,2.58,4.32
06-09-2022,4.65,1.92,3.72
07-09-2022,4.84,1.56,3.2
08-09-2022,3.81,1.29,3.01
09-09-2022,3.61,1.36,2.65
12-09-2022,3.01,0.16,1.67
13-09-2022,2.25,0,1.5
14-09-2022,2.63,0,1.84
15-09-2022,3.35,0,1.45
16-09-2022,5.4,2.99,4.41
19-09-2022,4.85,2.66,4.38
20-09-2022,3.71,1.51,2.91
21-09-2022,4.28,3.16,3.68
22-09-2022,4.81,2.73,3.33
23-09-2022,6.64,4.6,5.81
26-09-2022,8.58,7.52,9.21
27-09-2022,8.64,7.24,9.03
28-09-2022,9.6,7.91,9.37
29-09-2022,9.86,8.26,8.94
30-09-2022,8.09,7.14,7.23
03-10-2022,9.41,9.66,8.59
04-10-2022,6.96,7.15,5.77
06-10-2022,6.61,6.31,4.45
07-10-2022,6.71,6.49,4.71
10-10-2022,7.17,7.38,5.71
11-10-2022,8.79,9.39,7.58
12-10-2022,7.9,8.52,6.92
13-10-2022,8.6,9.59,7.66
14-10-2022,7.51,9.99,7.73
17-10-2022,6.73,9.28,7.56
18-10-2022,5.66,8.17,6.4
19-10-2022,5.51,8.3,6.13
20-10-2022,5.2,7.26,6.42
21-10-2022,5.12,8.7,7.15
24-10-2022,4.21,8.35,6.61
25-10-2022,4.65,8.35,6.14
27-10-2022,4.17,7.12,5.49
28-10-2022,3.88,7.64,6.07
31-10-2022,2.58,6.54,4.62
01-11-2022,1.83,5.47,3.72
02-11-2022,2.18,5.69,3.8
03-11-2022,2.35,5.57,3.45
04-11-2022,1.99,5.37,3.71
07-11-2022,1.51,4.92,2.88
09-11-2022,1.76,5.12,3.65
10-11-2022,2.49,6.16,4.87
11-11-2022,0.69,5.15,4.79
14-11-2022,0.81,4.59,4.73
15-11-2022,0.4,4.42,4.72
16-11-2022,0.37,5.19,5.41
17-11-2022,0.73,5.98,5.83
18-11-2022,0.93,6.59,6.37
21-11-2022,1.75,7.18,6.42
22-11-2022,1.28,6.92,5.84
23-11-2022,1.15,6.72,5.57
24-11-2022,0,6.31,5.1
25-11-2022,0,6.02,4.11
28-11-2022,0,5.79,3.35
29-11-2022,0,5.25,3.81
30-11-2022,0,3.95,2.64
01-12-2022,0,3.55,1.86
02-12-2022,0.62,3.4,0.98
05-12-2022,0.6,3.58,0.73
06-12-2022,0.91,3.67,1.2
07-12-2022,1.36,3.47,1.78
08-12-2022,1.09,3.05,1.17
09-12-2022,1.71,3.69,1.58
12-12-2022,1.7,3.67,1.21
13-12-2022,1.1,3.84,0.67
14-12-2022,0.82,3.36,0.07
15-12-2022,2.16,4.29,1.09
16-12-2022,2.97,5.65,2.73
19-12-2022,2.13,4.61,2.17
20-12-2022,2.32,4.81,2.39
21-12-2022,3.37,6.51,4.03
22-12-2022,3.78,7.29,4.94
23-12-2022,5.65,11.43,9.04
27-12-2022,3.75,7.77,5.12
28-12-2022,3.81,7.46,4.98
29-12-2022,3.42,7.48,4.89
30-12-2022,3.91,7.65,4.37
02-01-2023,3.38,7.49,3.46
03-01-2023,3.18,7.02,3.22
04-01-2023,4.27,8.49,4.39
05-01-2023,4.56,7.74,3.86
06-01-2023,5.34,8.54,4.66
09-01-2023,3.93,7.67,3.68
10-01-2023,5.01,8.06,4.2
11-01-2023,5.12,8.41,4.54
12-01-2023,5.34,8.18,4.86
13-01-2023,4.77,7.74,4.97
16-01-2023,5.13,7.81,5.22
17-01-2023,4.21,7.71,5.34
18-01-2023,3.56,7.7,4.8
19-01-2023,3.89,8.08,4.91
20-01-2023,4.35,8.49,5.74
23-01-2023,3.83,8.32,5.15
24-01-2023,3.83,8.59,5.56
25-01-2023,5.15,11.39,7.14
27-01-2023,6.86,15.7,8.74
30-01-2023,6.59,17.04,8.94
31-01-2023,6.51,15.85,7.2
01-02-2023,6.79,17.76,8.22
02-02-2023,6.83,18.04,8.06
03-02-2023,5.37,18.07,8.25
06-02-2023,5.9,17.42,7.22
07-02-2023,6.16,17.6,7.24
08-02-2023,5.26,16.56,6.27
09-02-2023,5.14,17.14,6.23
10-02-2023,5.35,17.24,5.98
13-02-2023,5.86,18.95,7.59
14-02-2023,4.92,19.09,7.88
15-02-2023,4.42,18.25,7.22
16-02-2023,4.31,17.41,6.47
17-02-2023,4.84,18.14,7.32
20-02-2023,5.42,18.51,7.23
21-02-2023,5.53,18.73,7.62
22-02-2023,7.17,20.47,8.85
23-02-2023,7.43,20.99,9.01
24-02-2023,7.71,21.09,9.24
27-02-2023,8.16,22.23,10
28-02-2023,8.72,21.91,9.19
01-03-2023,7.8,20.5,7.52
02-03-2023,8.61,20.57,7.87
03-03-2023,6.92,19.48,7.12
06-03-2023,6.22,18.54,6.22
08-03-2023,5.96,18.1,5.67
09-03-2023,6.95,18.97,6.26
10-03-2023,8.04,19.25,7.06
13-03-2023,9.67,20.8,9.23
14-03-2023,10.38,21.51,9.8
15-03-2023,10.84,21.58,9.72
16-03-2023,10.76,20.85,9.63
17-03-2023,10.01,20.18,9.28
20-03-2023,10.74,21.06,10.42
21-03-2023,9.97,20.37,9.77
22-03-2023,9.68,19.59,9.47
23-03-2023,10.16,20.08,9.92
24-03-2023,11.02,21.01,11.23
27-03-2023,10.75,21.64,11.75
28-03-2023,10.98,22.8,12.14
29-03-2023,10.14,21.82,10.44
31-03-2023,8.37,20.15,9.49
03-04-2023,8.13,19.85,9.01
05-04-2023,7.15,19.21,9.03
06-04-2023,6.89,18.92,8.34
10-04-2023,6.74,18.58,7.92
11-04-2023,6.15,18.33,7.38
12-04-2023,5.61,17.77,6.69
13-04-2023,5.52,17.97,6.48
17-04-2023,6.24,17.46,6.06
18-04-2023,6.53,17.03,5.26
19-04-2023,6.78,18.08,5.36
20-04-2023,6.74,18.03,5.33
21-04-2023,6.74,18.18,5.78
24-04-2023,6.03,17.74,5.37
25-04-2023,5.87,17.23,5.47
26-04-2023,5.61,16.78,5.3
27-04-2023,5.01,16.47,4.71
28-04-2023,4.14,14.93,3.43
02-05-2023,3.66,14.18,2.44
03-05-2023,3.99,13.97,2.17
04-05-2023,3.05,13.26,1.58
05-05-2023,4.11,13.28,2.29
08-05-2023,3,12.51,1.26
09-05-2023,2.99,12.62,1.22
10-05-2023,2.72,11.99,1.17
11-05-2023,2.82,11.12,0.87
12-05-2023,2.72,11.3,1.28
15-05-2023,2.25,10.78,0.54
16-05-2023,2.88,10.62,0.28
17-05-2023,3.47,11.25,0.37
18-05-2023,3.76,12.37,0.96
19-05-2023,3.35,12,1.03
22-05-2023,2.72,10.97,0.39
23-05-2023,2.53,10.74,0
24-05-2023,2.88,10.81,0
25-05-2023,2.68,10.19,0
26-05-2023,1.69,8.95,0
29-05-2023,1.15,8.32,0
30-05-2023,0.96,8.27,0
31-05-2023,1.5,8,0
01-06-2023,1.76,7.73,0
02-06-2023,1.5,7.28,0
05-06-2023,1.18,7.1,0
06-06-2023,1.15,6.61,0
07-06-2023,0.46,5.62,0
08-06-2023,0.95,6.32,0.55
09-06-2023,1.34,6.42,0.69
12-06-2023,1.13,5.93,0.14
13-06-2023,0.51,4.93,0
14-06-2023,0.3,4.69,0
15-06-2023,0.67,4.65,0
16-06-2023,0,3.6,0
19-06-2023,0.38,3.77,0
20-06-2023,0.05,3.39,0
21-06-2023,0,3.43,0
22-06-2023,0.46,4.67,1.08
23-06-2023,1.03,6.02,2.34
26-06-2023,0.89,5.6,1.41
27-06-2023,0.21,5.14,0.9
28-06-2023,0,4.48,0.26
30-06-2023,0,3.8,0
03-07-2023,0,3.39,0
04-07-2023,0,3.78,0.2
05-07-2023,0,2.96,0
06-07-2023,0,2.35,0
07-07-2023,0.86,3.21,0.82
10-07-2023,0.73,3.78,1.21
11-07-2023,0.3,3,0.33
12-07-2023,0.58,2.74,0
13-07-2023,0.43,3.41,0.81
14-07-2023,0,2.65,0
17-07-2023,0,2.35,0
18-07-2023,0,2.79,0.14
19-07-2023,0,2.25,0
20-07-2023,0,2.4,0
21-07-2023,1.19,2.78,0.36
24-07-2023,1.56,2.8,0.51
25-07-2023,1.52,2.27,0.12
26-07-2023,1.02,1.9,0
27-07-2023,1.62,1.6,0
28-07-2023,1.7,0.55,0
31-07-2023,1.14,0.28,0
01-08-2023,1.24,0.33,0
02-08-2023,2.32,1.72,1.34
03-08-2023,3.08,2.25,1.09
04-08-2023,2.37,1.45,0.27
07-08-2023,1.95,1.28,0
08-08-2023,2.09,1.28,0
09-08-2023,1.77,1.04,0
10-08-2023,2.23,1.65,0.08
11-08-2023,2.84,1.9,0.53
14-08-2023,2.8,3.19,0.71
16-08-2023,2.64,3.19,0.62
17-08-2023,3.17,3.46,0.37
18-08-2023,3.46,3.97,0.59
21-08-2023,3.02,3.13,0
22-08-2023,3,2.46,0
23-08-2023,2.75,2.41,0
24-08-2023,3.06,2.04,0
25-08-2023,3.7,3.01,0.83
28-08-2023,3.49,2.45,0.33
29-08-2023,3.29,1.85,0
30-08-2023,3.27,1.5,0
31-08-2023,3.77,2.25,0
01-09-2023,2.8,1.37,0
04-09-2023,2.31,0.47,0
05-09-2023,2.07,0.26,0
06-09-2023,1.88,0,0
07-09-2023,1.28,0,0
08-09-2023,0.8,0,0
11-09-2023,0,0,0
12-09-2023,0.02,2.35,3.17
13-09-2023,0,2.04,2.98
14-09-2023,0,1.34,1.79
15-09-2023,0,1.16,1.5
18-09-2023,0.29,1.22,1.93
20-09-2023,1.46,2.12,2.22
21-09-2023,2.28,2.99,3.13
22-09-2023,2.63,3.12,3.25
