Date,Close
26-12-2017,21004.69922
27-12-2017,20979.75
28-12-2017,20991.30078
29-12-2017,21133.5
01-01-2018,21109.80078
02-01-2018,20959.69922
03-01-2018,21101.30078
04-01-2018,21308.34961
05-01-2018,21499.84961
08-01-2018,21719.05078
09-01-2018,21693.40039
10-01-2018,21662.25
11-01-2018,21719.19922
12-01-2018,21694.55078
15-01-2018,21697.34961
16-01-2018,21297.25
17-01-2018,21516.44922
18-01-2018,21098
19-01-2018,21308.80078
22-01-2018,21507.5
23-01-2018,21731.80078
24-01-2018,21637.05078
25-01-2018,21455.75
29-01-2018,21272.84961
30-01-2018,21102.5
31-01-2018,20785.19922
01-02-2018,20657.40039
02-02-2018,19760.34961
05-02-2018,19721.65039
06-02-2018,19402.15039
07-02-2018,19480.19922
08-02-2018,19827.59961
09-02-2018,19872.25
12-02-2018,20149.59961
14-02-2018,20152.05078
15-02-2018,19927.59961
16-02-2018,19701.30078
19-02-2018,19490.65039
20-02-2018,19486.69922
21-02-2018,19474.80078
22-02-2018,19375.09961
23-02-2018,19708.40039
26-02-2018,19854.75
27-02-2018,19681.94922
28-02-2018,19664.90039
01-03-2018,19512.30078
05-03-2018,19327.40039
06-03-2018,19097.55078
07-03-2018,18795.30078
08-03-2018,18887.19922
09-03-2018,18773.15039
12-03-2018,18960.75
13-03-2018,19107.65039
14-03-2018,19183.69922
15-03-2018,19258.84961
16-03-2018,19055.44922
19-03-2018,18764.34961
20-03-2018,18836.5
21-03-2018,18906.75
22-03-2018,18747.80078
23-03-2018,18474
26-03-2018,18712.75
27-03-2018,18959.44922
28-03-2018,18757
02-04-2018,19097.40039
03-04-2018,19266.05078
04-04-2018,19040.84961
05-04-2018,19418.94922
06-04-2018,19519.25
09-04-2018,19594.69922
10-04-2018,19630.94922
11-04-2018,19633.19922
12-04-2018,19571.55078
13-04-2018,19676.19922
16-04-2018,19834.34961
17-04-2018,19860.25
18-04-2018,19841.44922
19-04-2018,19974.09961
20-04-2018,19905.75
23-04-2018,20006.44922
24-04-2018,19994.15039
25-04-2018,19912.90039
26-04-2018,19987
27-04-2018,20120.80078
30-04-2018,20290.30078
02-05-2018,19987.75
03-05-2018,19775
04-05-2018,19720
07-05-2018,19867.75
08-05-2018,19839.05078
09-05-2018,19733.84961
10-05-2018,19423.90039
11-05-2018,19507.09961
14-05-2018,19275.25
15-05-2018,19097.09961
16-05-2018,19082.90039
17-05-2018,19153.30078
18-05-2018,18891.80078
21-05-2018,18571.25
22-05-2018,18619.19922
23-05-2018,18506.80078
24-05-2018,18427.65039
25-05-2018,18787.40039
28-05-2018,19051.55078
29-05-2018,18985.05078
30-05-2018,18975.30078
31-05-2018,18903.30078
01-06-2018,18635.69922
04-06-2018,18428.09961
05-06-2018,18194.59961
06-06-2018,18452.69922
07-06-2018,18734.15039
08-06-2018,18830.59961
11-06-2018,18825.09961
12-06-2018,18985.5
13-06-2018,18919.44922
14-06-2018,18934.19922
15-06-2018,18812.59961
18-06-2018,18746.59961
19-06-2018,18518.09961
20-06-2018,18613.30078
21-06-2018,18507.19922
22-06-2018,18595.84961
25-06-2018,18494.80078
26-06-2018,18460.09961
27-06-2018,18182.75
28-06-2018,17844.65039
29-06-2018,18181.30078
02-07-2018,18063.75
03-07-2018,18229.80078
04-07-2018,18255.80078
05-07-2018,18128.09961
06-07-2018,18222.05078
09-07-2018,18512.94922
10-07-2018,18646.19922
11-07-2018,18555.05078
12-07-2018,18473.84961
13-07-2018,18263
16-07-2018,17794
17-07-2018,18209.09961
18-07-2018,18017.94922
19-07-2018,17887.44922
20-07-2018,18055.15039
23-07-2018,18255.19922
24-07-2018,18496.69922
25-07-2018,18505.25
26-07-2018,18614.25
27-07-2018,18781.44922
30-07-2018,18801.84961
31-07-2018,18876.90039
01-08-2018,18905.25
02-08-2018,18926.44922
03-08-2018,19112.69922
06-08-2018,19199.19922
07-08-2018,19145.55078
08-08-2018,19142.80078
09-08-2018,19236.69922
10-08-2018,19135.94922
13-08-2018,19012.40039
14-08-2018,19239.19922
16-08-2018,19221.25
17-08-2018,19443
20-08-2018,19598.40039
21-08-2018,19634.05078
23-08-2018,19599.5
24-08-2018,19542.05078
27-08-2018,19773.84961
28-08-2018,19718.40039
29-08-2018,19826.69922
30-08-2018,19851.84961
31-08-2018,19920.44922
03-09-2018,19866.69922
04-09-2018,19326.90039
05-09-2018,19245.55078
06-09-2018,19327.05078
07-09-2018,19579.25
10-09-2018,19241.84961
11-09-2018,18983.05078
12-09-2018,19046.55078
14-09-2018,19389.15039
17-09-2018,19262.75
18-09-2018,18992.75
19-09-2018,18816.75
21-09-2018,18347.5
24-09-2018,17847.90039
25-09-2018,17864.5
26-09-2018,17920.75
27-09-2018,17509.84961
28-09-2018,17154.34961
01-10-2018,17285.30078
03-10-2018,17085.75
04-10-2018,16736.5
05-10-2018,16299.75
08-10-2018,16055.40039
09-10-2018,16003.75
10-10-2018,16666.5
11-10-2018,16277.15039
12-10-2018,16746
15-10-2018,16902.09961
16-10-2018,17163.5
17-10-2018,16774.90039
19-10-2018,16514.94922
22-10-2018,16308.15039
23-10-2018,16167.5
24-10-2018,16378.5
25-10-2018,16276.0498
26-10-2018,16256.59961
29-10-2018,16750.05078
30-10-2018,16865.80078
31-10-2018,17189.15039
01-11-2018,17338.94922
02-11-2018,17430.94922
05-11-2018,17363.19922
06-11-2018,17265.65039
07-11-2018,17397.90039
09-11-2018,17605.5
12-11-2018,17439.25
13-11-2018,17489.59961
14-11-2018,17483.90039
15-11-2018,17568.65039
16-11-2018,17507.84961
19-11-2018,17591.94922
20-11-2018,17419.90039
21-11-2018,17507.15039
22-11-2018,17347.19922
26-11-2018,17380.94922
27-11-2018,17469.40039
28-11-2018,17305.19922
29-11-2018,17394.19922
30-11-2018,17503.59961
03-12-2018,17629.94922
04-12-2018,17588.55078
05-12-2018,17331.19922
06-12-2018,17050.40039
07-12-2018,17054.5
10-12-2018,16693.69922
11-12-2018,16972.05078
12-12-2018,17419.80078
13-12-2018,17539.55078
14-12-2018,17591.59961
17-12-2018,17672.30078
18-12-2018,17738.5
19-12-2018,17968.19922
20-12-2018,17989.15039
21-12-2018,17704.80078
24-12-2018,17587.65039
26-12-2018,17572.59961
27-12-2018,17631.05078
28-12-2018,17792.84961
31-12-2018,17875.5
01-01-2019,17893.5
02-01-2019,17676.84961
03-01-2019,17530.25
04-01-2019,17636.59961
07-01-2019,17658.15039
08-01-2019,17634.40039
09-01-2019,17621.30078
10-01-2019,17691.15039
11-01-2019,17655.65039
14-01-2019,17587.5
15-01-2019,17705.05078
16-01-2019,17685.84961
17-01-2019,17635.84961
18-01-2019,17517.19922
21-01-2019,17378.19922
22-01-2019,17359.15039
23-01-2019,17340
24-01-2019,17281.15039
25-01-2019,17012.5
28-01-2019,16655.65039
29-01-2019,16706.55078
30-01-2019,16792.30078
31-01-2019,16904.75
01-02-2019,16990.25
04-02-2019,16840
05-02-2019,16710
06-02-2019,16720.80078
07-02-2019,16845
08-02-2019,16597.19922
11-02-2019,16319.59961
12-02-2019,16328.15039
14-02-2019,16372.25
15-02-2019,16214.65039
18-02-2019,16063.34961
19-02-2019,16132.75
20-02-2019,16299.65039
21-02-2019,16476.30078
22-02-2019,16543.15039
25-02-2019,16601.90039
26-02-2019,16578.5
27-02-2019,16645.40039
28-02-2019,16721.09961
01-03-2019,16962.44922
05-03-2019,17363.65039
06-03-2019,17463.90039
07-03-2019,17411.75
08-03-2019,17379.15039
11-03-2019,17750.44922
12-03-2019,17831.94922
13-03-2019,17733.44922
14-03-2019,17748.5
15-03-2019,17863.25
18-03-2019,17814.40039
19-03-2019,17936.94922
20-03-2019,17847
22-03-2019,17741.15039
25-03-2019,17606.15039
26-03-2019,17806.25
27-03-2019,17898.5
28-03-2019,18083.44922
01-04-2019,18333.05078
02-04-2019,18338.90039
03-04-2019,18136.19922
04-04-2019,18098.75
05-04-2019,18246.34961
08-04-2019,18101.75
09-04-2019,18127.05078
10-04-2019,18075.65039
11-04-2019,18091.94922
12-04-2019,18167.90039
15-04-2019,18253.5
16-04-2019,18248.44922
18-04-2019,18077.84961
22-04-2019,17761.25
23-04-2019,17779.05078
24-04-2019,17844.44922
25-04-2019,17774.80078
26-04-2019,17727.94922
30-04-2019,17566.40039
02-05-2019,17460.5
03-05-2019,17465
06-05-2019,17335.75
07-05-2019,17133.80078
08-05-2019,16965.19922
09-05-2019,16950.59961
10-05-2019,17029.44922
13-05-2019,16656.59961
14-05-2019,16737.25
15-05-2019,16624.09961
16-05-2019,16673.44922
17-05-2019,16875.40039
20-05-2019,17561.94922
21-05-2019,17360.94922
22-05-2019,17348.15039
23-05-2019,17318.09961
24-05-2019,17699.80078
27-05-2019,17995.75
28-05-2019,17993.94922
29-05-2019,17856.25
30-05-2019,17997.25
31-05-2019,17959.05078
03-06-2019,18132.34961
04-06-2019,18118.75
06-06-2019,17819.40039
07-06-2019,17781.84961
10-06-2019,17791.30078
11-06-2019,17912
12-06-2019,17770.19922
13-06-2019,17727.19922
14-06-2019,17564.55078
17-06-2019,17358.94922
18-06-2019,17331.40039
19-06-2019,17145.09961
20-06-2019,17427.09961
21-06-2019,17412.44922
24-06-2019,17353
25-06-2019,17473.44922
26-06-2019,17644.15039
27-06-2019,17717.55078
28-06-2019,17654.09961
01-07-2019,17684.34961
02-07-2019,17750.30078
03-07-2019,17820.05078
04-07-2019,17814.09961
05-07-2019,17529.69922
08-07-2019,17056.25
09-07-2019,17118.09961
10-07-2019,16942.65039
11-07-2019,17067.05078
12-07-2019,17146.25
15-07-2019,17008.44922
16-07-2019,17136.65039
17-07-2019,17080.09961
18-07-2019,16791
19-07-2019,16430.09961
22-07-2019,16337.09961
23-07-2019,16243.7002
24-07-2019,16002.59961
25-07-2019,16066.15039
26-07-2019,16165.34961
29-07-2019,16012.0498
30-07-2019,15704.7002
31-07-2019,15921.2002
01-08-2019,15754.5
02-08-2019,15709.25
05-08-2019,15489.0498
06-08-2019,15803.75
07-08-2019,15685.2002
08-08-2019,15795.25
09-08-2019,15947.2998
13-08-2019,15601.75
14-08-2019,15765.7002
16-08-2019,15817.4502
19-08-2019,15863.7002
20-08-2019,15728.25
21-08-2019,15481.90039
22-08-2019,15174.7002
23-08-2019,15354.2998
26-08-2019,15596.84961
27-08-2019,15712.7998
28-08-2019,15560.7002
29-08-2019,15504.9502
30-08-2019,15652.2002
03-09-2019,15375.2002
04-09-2019,15450.7002
05-09-2019,15497.2002
06-09-2019,15606.9502
09-09-2019,15799.4502
11-09-2019,15940.34961
12-09-2019,15883.0498
13-09-2019,15967.40039
16-09-2019,15943.40039
17-09-2019,15630.15039
18-09-2019,15680.7998
19-09-2019,15429.15039
20-09-2019,16333.40039
23-09-2019,16745
24-09-2019,16634.30078
25-09-2019,16318.75
26-09-2019,16450.40039
27-09-2019,16271.5498
30-09-2019,16026
01-10-2019,15725.34961
03-10-2019,15715.2998
04-10-2019,15573.7002
07-10-2019,15524.34961
09-10-2019,15722.5498
10-10-2019,15540.40039
11-10-2019,15558.84961
14-10-2019,15593.2998
15-10-2019,15629.15039
16-10-2019,15605.34961
17-10-2019,15886.84961
18-10-2019,16213.5498
22-10-2019,16226.5498
23-10-2019,16247.7002
24-10-2019,16195.2998
25-10-2019,16166.7002
29-10-2019,16478.40039
30-10-2019,16583.44922
31-10-2019,16818.90039
01-11-2019,16880.75
04-11-2019,16864.34961
05-11-2019,16681.65039
06-11-2019,16681.59961
07-11-2019,16796
08-11-2019,16713.34961
11-11-2019,16812.09961
13-11-2019,16698.59961
14-11-2019,16751.19922
15-11-2019,16803.84961
18-11-2019,16931.44922
19-11-2019,16967.5
20-11-2019,16994.09961
21-11-2019,16862.34961
22-11-2019,16867.65039
25-11-2019,17061
26-11-2019,16915.19922
27-11-2019,17042.94922
28-11-2019,17211.75
29-11-2019,17222.15039
02-12-2019,17103.44922
03-12-2019,16917.84961
04-12-2019,17010.65039
05-12-2019,16980.40039
06-12-2019,16732
09-12-2019,16727.30078
10-12-2019,16512.69922
11-12-2019,16635.80078
12-12-2019,16771.5
13-12-2019,16932.40039
16-12-2019,16842.09961
17-12-2019,16938.94922
18-12-2019,16892.75
19-12-2019,16905.30078
20-12-2019,16906.44922
23-12-2019,16877.44922
24-12-2019,16852.05078
26-12-2019,16863.55078
27-12-2019,17006.30078
30-12-2019,17078.80078
31-12-2019,17102.5
02-01-2020,17391.15039
03-01-2020,17291.84961
06-01-2020,16904.5
07-01-2020,17021.55078
08-01-2020,17074.30078
09-01-2020,17319.65039
10-01-2020,17386.34961
13-01-2020,17527.5
14-01-2020,17651.65039
15-01-2020,17836.09961
16-01-2020,17985.09961
17-01-2020,18073.90039
20-01-2020,17972.75
21-01-2020,17952.05078
22-01-2020,17931
23-01-2020,18190
24-01-2020,18357.19922
27-01-2020,18291.34961
28-01-2020,18232.40039
29-01-2020,18273.09961
30-01-2020,18128.40039
31-01-2020,18010.19922
03-02-2020,17708.34961
04-02-2020,17910.09961
05-02-2020,18115.69922
06-02-2020,18246.19922
07-02-2020,18367.5
10-02-2020,18191.19922
11-02-2020,18206.19922
12-02-2020,18169.34961
13-02-2020,18125
14-02-2020,17978.80078
17-02-2020,17824.90039
18-02-2020,17725.59961
19-02-2020,17990.09961
20-02-2020,18109.84961
24-02-2020,17764.09961
25-02-2020,17699.90039
26-02-2020,17512.44922
27-02-2020,17369.5
28-02-2020,16786.34961
02-03-2020,16671.75
03-03-2020,17004.34961
04-03-2020,16746.44922
05-03-2020,16769.90039
06-03-2020,16375.15039
09-03-2020,15633.4502
11-03-2020,15494.84961
12-03-2020,14243.0498
13-03-2020,14608.09961
16-03-2020,13695.2998
17-03-2020,13349.65039
18-03-2020,12595.09961
19-03-2020,12064.5498
20-03-2020,12661.25
23-03-2020,10990.7998
24-03-2020,11110.40039
25-03-2020,11481.59961
26-03-2020,11838.5498
27-03-2020,11763.34961
30-03-2020,11446.15039
31-03-2020,11703.75
01-04-2020,11470.9502
03-04-2020,11316.75
07-04-2020,11929.5498
08-04-2020,12143.5498
09-04-2020,12553.5
13-04-2020,12375.7002
15-04-2020,12533.5
16-04-2020,12760.34961
17-04-2020,13046.7998
20-04-2020,13113.65039
21-04-2020,12708.7002
22-04-2020,12803.59961
23-04-2020,12964.65039
24-04-2020,12695.7002
27-04-2020,12893.7002
28-04-2020,13061
29-04-2020,13227.5498
30-04-2020,13502
04-05-2020,12908.40039
05-05-2020,12817.40039
06-05-2020,12899.65039
07-05-2020,12831
08-05-2020,12788.9502
11-05-2020,12863.40039
12-05-2020,12771.2998
13-05-2020,13064
14-05-2020,13018.2002
15-05-2020,12992.0498
18-05-2020,12409.34961
19-05-2020,12471.15039
20-05-2020,12664.2002
21-05-2020,12762.65039
22-05-2020,12668.0498
26-05-2020,12835.65039
27-05-2020,12911.25
28-05-2020,13129.9502
29-05-2020,13273
01-06-2020,13684.65039
02-06-2020,13870.40039
03-06-2020,13924.2998
04-06-2020,13912.7998
05-06-2020,14158.0498
08-06-2020,14222.65039
09-06-2020,14168.65039
10-06-2020,14342
11-06-2020,14157.7998
12-06-2020,14339.34961
15-06-2020,14168.5498
16-06-2020,14230.59961
17-06-2020,14246.7998
18-06-2020,14427.5498
19-06-2020,14565.84961
22-06-2020,14797.34961
23-06-2020,15022.4502
24-06-2020,14809.9502
25-06-2020,14941.40039
26-06-2020,14975.25
29-06-2020,14735.2002
30-06-2020,14704
01-07-2020,14777.7002
02-07-2020,14944.75
03-07-2020,15042.65039
06-07-2020,15297.15039
07-07-2020,15364.09961
08-07-2020,15304.4502
09-07-2020,15362.4502
10-07-2020,15253.59961
13-07-2020,15217.15039
14-07-2020,15052.34961
15-07-2020,14951.9502
16-07-2020,15033.75
17-07-2020,15242.2998
20-07-2020,15388.5498
21-07-2020,15402.34961
22-07-2020,15423.25
23-07-2020,15571.59961
24-07-2020,15528.5498
27-07-2020,15323.7998
28-07-2020,15460.09961
29-07-2020,15535.0498
30-07-2020,15405.7002
31-07-2020,15471.2998
03-08-2020,15468.7002
04-08-2020,15640.40039
05-08-2020,15725.7002
06-08-2020,15905.15039
07-08-2020,16103.34961
10-08-2020,16312.7002
11-08-2020,16256.7002
12-08-2020,16268.84961
13-08-2020,16524.80078
14-08-2020,16383.25
17-08-2020,16455.44922
18-08-2020,16660.05078
19-08-2020,16763.80078
20-08-2020,16899.94922
21-08-2020,16982.19922
24-08-2020,17101.44922
25-08-2020,17159.65039
26-08-2020,17249.44922
27-08-2020,17269.94922
28-08-2020,17369.05078
31-08-2020,16682.65039
01-09-2020,16819.40039
02-09-2020,17069.69922
03-09-2020,17214.15039
04-09-2020,16926.19922
07-09-2020,16780.25
08-09-2020,16539.90039
09-09-2020,16450.15039
10-09-2020,16653.05078
11-09-2020,16765.80078
14-09-2020,17206.5
15-09-2020,17393.34961
16-09-2020,17452.90039
17-09-2020,17410.94922
18-09-2020,17399.44922
21-09-2020,16765.19922
22-09-2020,16507.75
23-09-2020,16453.44922
24-09-2020,16039.7998
25-09-2020,16504
28-09-2020,16998.25
29-09-2020,16973.59961
30-09-2020,16983.05078
01-10-2020,17125
05-10-2020,17107.94922
06-10-2020,17216.25
07-10-2020,17128.40039
08-10-2020,17146.34961
09-10-2020,17093.25
12-10-2020,16994.65039
13-10-2020,16913.15039
14-10-2020,16886.25
15-10-2020,16599.59961
16-10-2020,16787
19-10-2020,16915.84961
20-10-2020,17023.25
21-10-2020,17065.44922
22-10-2020,17171.30078
23-10-2020,17306.19922
26-10-2020,17009.84961
27-10-2020,17217.25
28-10-2020,17047.59961
29-10-2020,16974.05078
30-10-2020,17066.5
02-11-2020,17135.19922
03-11-2020,17254.90039
04-11-2020,17367.05078
05-11-2020,17676.90039
06-11-2020,17802.75
09-11-2020,17957.40039
10-11-2020,18007.94922
11-11-2020,18075
12-11-2020,18182.90039
13-11-2020,18353.40039
17-11-2020,18652.30078
18-11-2020,18924.15039
19-11-2020,18802.30078
20-11-2020,18962.55078
23-11-2020,19211.40039
24-11-2020,19352.25
25-11-2020,19032.59961
26-11-2020,19196.44922
27-11-2020,19715.09961
01-12-2020,19903.90039
02-12-2020,20001.69922
03-12-2020,20127.25
04-12-2020,20197.30078
07-12-2020,20428.44922
08-12-2020,20439.19922
09-12-2020,20563.44922
10-12-2020,20392.69922
11-12-2020,20437.19922
14-12-2020,20571.25
15-12-2020,20668.05078
16-12-2020,20906.44922
17-12-2020,20849.40039
18-12-2020,20797.44922
21-12-2020,19797.34961
22-12-2020,19964.90039
23-12-2020,20439.94922
24-12-2020,20475.75
28-12-2020,20718.59961
29-12-2020,20695.69922
30-12-2020,20741.69922
31-12-2020,20842.5
04-01-2021,21388.5
05-01-2021,21533.94922
06-01-2021,21651.55078
07-01-2021,21964.55078
08-01-2021,22194.09961
11-01-2021,22140.09961
12-01-2021,22289.15039
13-01-2021,22155.25
14-01-2021,22169.40039
15-01-2021,21934.25
18-01-2021,21470.15039
19-01-2021,21969.19922
20-01-2021,22197.40039
21-01-2021,21927.40039
22-01-2021,21659.05078
25-01-2021,21455.19922
27-01-2021,21115.34961
28-01-2021,20989.94922
29-01-2021,20909.84961
01-02-2021,21600.90039
02-02-2021,22115.09961
03-02-2021,22434.80078
04-02-2021,22673.15039
05-02-2021,22425.90039
08-02-2021,22764.94922
09-02-2021,22747.40039
10-02-2021,22926.44922
11-02-2021,22968.09961
12-02-2021,22914.34961
15-02-2021,23213.65039
16-02-2021,23316.5
17-02-2021,23388.30078
18-02-2021,23499.19922
19-02-2021,23118.75
22-02-2021,22822.80078
23-02-2021,23053.34961
24-02-2021,23290.80078
25-02-2021,23646.80078
26-02-2021,23268.5
01-03-2021,23684.80078
02-03-2021,24086.65039
03-03-2021,24488.44922
04-03-2021,24608.34961
05-03-2021,24078.15039
08-03-2021,24149.30078
09-03-2021,24024.25
10-03-2021,24220.09961
12-03-2021,24115.59961
15-03-2021,23952.30078
16-03-2021,24048.30078
17-03-2021,23451.59961
18-03-2021,23129.84961
19-03-2021,23412.75
22-03-2021,23603.59961
23-03-2021,23808.40039
24-03-2021,23334.94922
25-03-2021,22858.55078
26-03-2021,23213.94922
30-03-2021,23609.40039
31-03-2021,23693.15039
01-04-2021,24117.75
05-04-2021,23798.59961
06-04-2021,24016.19922
07-04-2021,24333.30078
08-04-2021,24462.40039
09-04-2021,24505.69922
12-04-2021,23114.15039
13-04-2021,23516.84961
15-04-2021,23530
16-04-2021,23760.65039
19-04-2021,23256.34961
20-04-2021,23326
22-04-2021,23432.65039
23-04-2021,23492.75
26-04-2021,23675.09961
27-04-2021,24047.15039
28-04-2021,24313.5
29-04-2021,24286.44922
30-04-2021,24195.90039
03-05-2021,24263.5
04-05-2021,24167.80078
05-05-2021,24410.09961
06-05-2021,24639
07-05-2021,24545.65039
10-05-2021,24776.80078
11-05-2021,24971.75
12-05-2021,24770.40039
14-05-2021,24363.65039
17-05-2021,24812.65039
18-05-2021,25266.65039
19-05-2021,25232.80078
20-05-2021,25211.69922
21-05-2021,25413.40039
24-05-2021,25584.30078
25-05-2021,25544.34961
26-05-2021,25565.69922
27-05-2021,25704.90039
28-05-2021,25695.09961
31-05-2021,25775.44922
01-06-2021,25749.5
02-06-2021,26118
03-06-2021,26362.55078
04-06-2021,26551.59961
07-06-2021,26881.40039
08-06-2021,27042.80078
09-06-2021,26847.80078
10-06-2021,27268.44922
11-06-2021,27329.15039
14-06-2021,27198.5
15-06-2021,27364.34961
16-06-2021,27108.5
17-06-2021,26776.34961
18-06-2021,26496.30078
21-06-2021,26705.19922
22-06-2021,26732.75
23-06-2021,26675.84961
